Estado,Clave SIINAH,Siglas,Centro de trabajo,Año,Mes,Tipo de visitantes,Número de visitas,Nacionalidad
Campeche,3120118,Z.A.,Z.A. de Tohcok,2023,1,Entrada sin costo,16,Extranjeros
Campeche,3120118,Z.A.,Z.A. de Tohcok,2023,2,Profesores,0,Nacional
Campeche,3120118,Z.A.,Z.A. de Tohcok,2023,2,Discapacitados,0,Nacional
Campeche,3120118,Z.A.,Z.A. de Tohcok,2023,2,Entrada sin costo,9,Nacional
Campeche,3120118,Z.A.,Z.A. de Tohcok,2023,2,Estudiantes nivel básico,0,Nacional
Campeche,3120118,Z.A.,Z.A. de Tohcok,2023,2,Entrada dominical,10,Nacional
Campeche,3120118,Z.A.,Z.A. de Tohcok,2023,2,Boleto pagado,0,Extranjeros
Campeche,3120118,Z.A.,Z.A. de Tohcok,2023,2,Estudiantes nivel superior,2,Nacional
Campeche,3120118,Z.A.,Z.A. de Tohcok,2023,2,Boleto pagado,0,Nacional
Campeche,3120118,Z.A.,Z.A. de Tohcok,2023,2,Exposiciones temporales con costo adicional,0,Extranjeros
Campeche,3120118,Z.A.,Z.A. de Tohcok,2023,2,Trabajadores INAH,0,Nacional
Campeche,3120118,Z.A.,Z.A. de Tohcok,2023,2,"Tercera edad, pensionados y jubilados",0,Nacional
Campeche,3120118,Z.A.,Z.A. de Tohcok,2023,2,Exposiciones temporales con costo adicional,0,Nacional
Campeche,3120118,Z.A.,Z.A. de Tohcok,2023,2,Entrada sin costo,40,Extranjeros
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,1,Trabajadores INAH,0,Nacional
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,1,"Tercera edad, pensionados y jubilados",9,Nacional
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,1,Exposiciones temporales con costo adicional,0,Nacional
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,1,Entrada sin costo,8,Extranjeros
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,1,Profesores,16,Nacional
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,1,Discapacitados,0,Nacional
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,1,Entrada sin costo,0,Nacional
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,1,Estudiantes nivel básico,17,Nacional
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,1,Entrada dominical,78,Nacional
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,1,Boleto pagado,0,Extranjeros
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,1,Estudiantes nivel superior,39,Nacional
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,1,Boleto pagado,0,Nacional
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,1,Exposiciones temporales con costo adicional,0,Extranjeros
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,2,Trabajadores INAH,0,Nacional
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,2,"Tercera edad, pensionados y jubilados",32,Nacional
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,2,Exposiciones temporales con costo adicional,0,Nacional
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,2,Entrada sin costo,20,Extranjeros
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,2,Profesores,6,Nacional
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,2,Discapacitados,0,Nacional
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,2,Entrada sin costo,40,Nacional
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,2,Estudiantes nivel básico,14,Nacional
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,2,Entrada dominical,54,Nacional
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,2,Boleto pagado,0,Extranjeros
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,2,Estudiantes nivel superior,23,Nacional
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,2,Boleto pagado,0,Nacional
Campeche,3120125,Z.A.,Z.A. de Xcalumkín,2023,2,Exposiciones temporales con costo adicional,0,Extranjeros
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,1,Estudiantes nivel básico,55,Nacional
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,1,Entrada dominical,291,Nacional
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,1,Boleto pagado,330,Extranjeros
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,1,Estudiantes nivel superior,87,Nacional
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,1,Boleto pagado,132,Nacional
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,1,Exposiciones temporales con costo adicional,0,Extranjeros
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,1,Trabajadores INAH,6,Nacional
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,1,"Tercera edad, pensionados y jubilados",59,Nacional
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,1,Exposiciones temporales con costo adicional,0,Nacional
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,1,Entrada sin costo,0,Extranjeros
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,1,Profesores,32,Nacional
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,1,Discapacitados,0,Nacional
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,1,Entrada sin costo,0,Nacional
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,2,Estudiantes nivel básico,19,Nacional
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,2,Entrada dominical,346,Nacional
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,2,Boleto pagado,350,Extranjeros
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,2,Estudiantes nivel superior,47,Nacional
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,2,Boleto pagado,105,Nacional
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,2,Exposiciones temporales con costo adicional,0,Extranjeros
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,2,Trabajadores INAH,2,Nacional
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,2,"Tercera edad, pensionados y jubilados",53,Nacional
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,2,Exposiciones temporales con costo adicional,0,Nacional
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,2,Entrada sin costo,0,Extranjeros
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,2,Profesores,28,Nacional
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,2,Discapacitados,0,Nacional
Campeche,3110041,Z.A.,Z.A. de Xpuhil,2023,2,Entrada sin costo,0,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,1,Estudiantes nivel superior,106,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,1,Boleto pagado,0,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,1,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,1,Trabajadores INAH,0,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,1,"Tercera edad, pensionados y jubilados",0,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,1,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,1,Entrada sin costo,57,Extranjeros
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,1,Profesores,6,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,1,Discapacitados,0,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,1,Entrada sin costo,437,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,1,Estudiantes nivel básico,270,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,1,Entrada dominical,0,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,1,Boleto pagado,0,Extranjeros
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,2,Profesores,2,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,2,Discapacitados,0,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,2,Entrada sin costo,451,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,2,Estudiantes nivel básico,73,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,2,Entrada dominical,0,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,2,Boleto pagado,0,Extranjeros
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,2,Estudiantes nivel superior,118,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,2,Boleto pagado,0,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,2,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,2,Trabajadores INAH,0,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,2,"Tercera edad, pensionados y jubilados",0,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,2,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2400800,M.- M.H,Museo Arqueológico de Comitán,2023,2,Entrada sin costo,33,Extranjeros
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,1,Estudiantes nivel básico,0,Nacional
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,1,Entrada dominical,0,Nacional
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,1,Boleto pagado,0,Extranjeros
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,1,Estudiantes nivel superior,0,Nacional
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,1,Boleto pagado,0,Nacional
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,1,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,1,Trabajadores INAH,0,Nacional
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,1,"Tercera edad, pensionados y jubilados",0,Nacional
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,1,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,1,Entrada sin costo,0,Extranjeros
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,1,Profesores,0,Nacional
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,1,Discapacitados,0,Nacional
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,1,Entrada sin costo,0,Nacional
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,2,Trabajadores INAH,0,Nacional
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,2,"Tercera edad, pensionados y jubilados",0,Nacional
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,2,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,2,Entrada sin costo,0,Extranjeros
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,2,Profesores,0,Nacional
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,2,Discapacitados,0,Nacional
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,2,Entrada sin costo,0,Nacional
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,2,Estudiantes nivel básico,0,Nacional
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,2,Entrada dominical,0,Nacional
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,2,Boleto pagado,0,Extranjeros
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,2,Estudiantes nivel superior,0,Nacional
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,2,Boleto pagado,0,Nacional
Chiapas,2400900,M.- M.H,Museo Arqueológico del Soconusco,2023,2,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,1,Estudiantes nivel básico,92,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,1,Entrada dominical,659,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,1,Boleto pagado,0,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,1,Estudiantes nivel superior,568,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,1,Boleto pagado,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,1,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,1,Trabajadores INAH,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,1,"Tercera edad, pensionados y jubilados",322,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,1,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,1,Entrada sin costo,798,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,1,Profesores,674,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,1,Discapacitados,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,1,Entrada sin costo,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,2,Trabajadores INAH,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,2,"Tercera edad, pensionados y jubilados",305,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,2,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,2,Entrada sin costo,373,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,2,Profesores,338,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,2,Discapacitados,67,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,2,Entrada sin costo,358,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,2,Estudiantes nivel básico,275,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,2,Entrada dominical,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,2,Boleto pagado,0,Extranjeros
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,2,Estudiantes nivel superior,703,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,2,Boleto pagado,0,Nacional
Chiapas,2401000,M.- M.H,Museo de los Altos de Chiapas,2023,2,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,1,Trabajadores INAH,0,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,1,"Tercera edad, pensionados y jubilados",14,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,1,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,1,Entrada sin costo,52,Extranjeros
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,1,Profesores,25,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,1,Discapacitados,0,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,1,Entrada sin costo,0,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,1,Estudiantes nivel básico,673,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,1,Entrada dominical,265,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,1,Boleto pagado,0,Extranjeros
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,1,Estudiantes nivel superior,460,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,1,Boleto pagado,0,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,1,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,2,Estudiantes nivel básico,"1,094",Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,2,Entrada dominical,0,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,2,Boleto pagado,0,Extranjeros
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,2,Estudiantes nivel superior,196,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,2,Boleto pagado,0,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,2,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,2,Trabajadores INAH,0,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,2,"Tercera edad, pensionados y jubilados",28,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,2,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,2,Entrada sin costo,54,Extranjeros
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,2,Profesores,45,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,2,Discapacitados,1,Nacional
Chiapas,2300500,M.- M.H,Museo Regional de Chiapas,2023,2,Entrada sin costo,"1,364",Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,1,Profesores,0,Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,1,Discapacitados,0,Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,1,Entrada sin costo,0,Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,1,Estudiantes nivel básico,0,Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,1,Entrada dominical,0,Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,1,Boleto pagado,0,Extranjeros
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,1,Estudiantes nivel superior,0,Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,1,Boleto pagado,0,Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,1,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,1,Trabajadores INAH,0,Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,1,"Tercera edad, pensionados y jubilados",0,Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,1,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,1,Entrada sin costo,0,Extranjeros
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,2,Estudiantes nivel superior,0,Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,2,Boleto pagado,0,Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,2,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,2,Trabajadores INAH,0,Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,2,"Tercera edad, pensionados y jubilados",0,Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,2,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,2,Entrada sin costo,0,Extranjeros
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,2,Profesores,0,Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,2,Discapacitados,0,Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,2,Entrada sin costo,0,Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,2,Estudiantes nivel básico,0,Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,2,Entrada dominical,0,Nacional
Chiapas,3220028,Z.A.,Z.A de Lagartero,2023,2,Boleto pagado,0,Extranjeros
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,1,Trabajadores INAH,0,Nacional
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,1,"Tercera edad, pensionados y jubilados",0,Nacional
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,1,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,1,Entrada sin costo,"1,123",Extranjeros
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,1,Profesores,0,Nacional
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,1,Discapacitados,0,Nacional
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,1,Entrada sin costo,"2,057",Nacional
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,1,Estudiantes nivel básico,0,Nacional
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,1,Entrada dominical,0,Nacional
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,1,Boleto pagado,0,Extranjeros
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,1,Estudiantes nivel superior,0,Nacional
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,1,Boleto pagado,0,Nacional
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,1,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,2,Estudiantes nivel superior,0,Nacional
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,2,Boleto pagado,0,Nacional
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,2,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,2,Trabajadores INAH,0,Nacional
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,2,"Tercera edad, pensionados y jubilados",0,Nacional
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,2,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,2,Entrada sin costo,"1,209",Extranjeros
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,2,Profesores,0,Nacional
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,2,Discapacitados,0,Nacional
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,2,Entrada sin costo,"1,581",Nacional
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,2,Estudiantes nivel básico,0,Nacional
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,2,Entrada dominical,0,Nacional
Chiapas,3110004,Z.A.,Z.A. de Bonampak,2023,2,Boleto pagado,0,Extranjeros
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,1,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,1,Estudiantes nivel superior,25,Nacional
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,1,Boleto pagado,0,Nacional
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,1,Entrada sin costo,58,Extranjeros
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,1,Trabajadores INAH,0,Nacional
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,1,"Tercera edad, pensionados y jubilados",22,Nacional
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,1,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,1,Profesores,5,Nacional
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,1,Discapacitados,0,Nacional
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,1,Entrada sin costo,197,Nacional
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,1,Estudiantes nivel básico,18,Nacional
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,1,Entrada dominical,58,Nacional
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,1,Boleto pagado,0,Extranjeros
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,2,Profesores,7,Nacional
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,2,Discapacitados,1,Nacional
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,2,Entrada sin costo,185,Nacional
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,2,Estudiantes nivel básico,19,Nacional
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,2,Entrada dominical,62,Nacional
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,2,Boleto pagado,0,Extranjeros
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,2,Estudiantes nivel superior,34,Nacional
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,2,Boleto pagado,0,Nacional
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,2,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,2,Trabajadores INAH,0,Nacional
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,2,"Tercera edad, pensionados y jubilados",26,Nacional
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,2,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,3220004,Z.A.,Z.A. de Chiapa de Corzo,2023,2,Entrada sin costo,42,Extranjeros
Chiapas,3120019,Z.A.,Z.A. de Chincultic,2023,1,Estudiantes nivel básico,91,Nacional
Chiapas,3120019,Z.A.,Z.A. de Chincultic,2023,1,Entrada dominical,626,Nacional
Chiapas,3120019,Z.A.,Z.A. de Chincultic,2023,1,Boleto pagado,0,Extranjeros
Chiapas,3120019,Z.A.,Z.A. de Chincultic,2023,1,Estudiantes nivel superior,92,Nacional
Chiapas,3120019,Z.A.,Z.A. de Chincultic,2023,1,Boleto pagado,0,Nacional
Chiapas,3120019,Z.A.,Z.A. de Chincultic,2023,1,Exposiciones temporales con costo adicional,0,Extranjeros
Chiapas,3120019,Z.A.,Z.A. de Chincultic,2023,1,Trabajadores INAH,0,Nacional
Chiapas,3120019,Z.A.,Z.A. de Chincultic,2023,1,"Tercera edad, pensionados y jubilados",30,Nacional
Chiapas,3120019,Z.A.,Z.A. de Chincultic,2023,1,Exposiciones temporales con costo adicional,0,Nacional
Chiapas,3120019,Z.A.,Z.A. de Chincultic,2023,1,Entrada sin costo,244,Extranjeros
Chiapas,3120019,Z.A.,Z.A. de Chincultic,2023,1,Profesores,33,Nacional
Chiapas,3120019,Z.A.,Z.A. de Chincultic,2023,1,Discapacitados,1,Nacional
Chiapas,3120019,Z.A.,Z.A. de Chincultic,2023,1,Entrada sin costo,583,Nacional
Chiapas,3120019,Z.A.,Z.A. de Chincultic,2023,2,Estudiantes nivel básico,85,Nacional
