Estado,Clave SIINAH,Siglas,Centro de trabajo,Año,Mes,Tipo de visitantes,Número de visitas,Nacionalidad
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,7,Entrada sin costo,0,Extranjeros
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,8,Estudiantes nivel superior,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,8,Boleto pagado,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,8,Exposiciones temporales con costo adicional,0,Extranjeros
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,8,Trabajadores INAH,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,8,"Tercera edad, pensionados y jubilados",1,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,8,Exposiciones temporales con costo adicional,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,8,Entrada sin costo,0,Extranjeros
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,8,Profesores,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,8,Discapacitados,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,8,Entrada sin costo,14,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,8,Estudiantes nivel básico,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,8,Entrada dominical,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,8,Boleto pagado,0,Extranjeros
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,9,Trabajadores INAH,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,9,"Tercera edad, pensionados y jubilados",3,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,9,Exposiciones temporales con costo adicional,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,9,Entrada sin costo,0,Extranjeros
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,9,Profesores,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,9,Discapacitados,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,9,Entrada sin costo,4,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,9,Estudiantes nivel básico,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,9,Entrada dominical,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,9,Boleto pagado,0,Extranjeros
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,9,Estudiantes nivel superior,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,9,Boleto pagado,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,9,Exposiciones temporales con costo adicional,0,Extranjeros
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,10,Estudiantes nivel básico,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,10,Entrada dominical,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,10,Boleto pagado,0,Extranjeros
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,10,Estudiantes nivel superior,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,10,Boleto pagado,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,10,Exposiciones temporales con costo adicional,0,Extranjeros
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,10,Trabajadores INAH,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,10,"Tercera edad, pensionados y jubilados",0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,10,Exposiciones temporales con costo adicional,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,10,Entrada sin costo,0,Extranjeros
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,10,Profesores,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,10,Discapacitados,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,10,Entrada sin costo,8,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,11,Estudiantes nivel básico,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,11,Entrada dominical,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,11,Boleto pagado,0,Extranjeros
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,11,Estudiantes nivel superior,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,11,Boleto pagado,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,11,Exposiciones temporales con costo adicional,0,Extranjeros
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,11,Trabajadores INAH,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,11,"Tercera edad, pensionados y jubilados",0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,11,Exposiciones temporales con costo adicional,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,11,Entrada sin costo,0,Extranjeros
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,11,Profesores,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,11,Discapacitados,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,11,Entrada sin costo,6,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,12,Entrada dominical,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,12,Boleto pagado,0,Extranjeros
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,12,Estudiantes nivel básico,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,12,Boleto pagado,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,12,Exposiciones temporales con costo adicional,0,Extranjeros
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,12,Estudiantes nivel superior,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,12,"Tercera edad, pensionados y jubilados",0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,12,Exposiciones temporales con costo adicional,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,12,Entrada sin costo,0,Extranjeros
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,12,Trabajadores INAH,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,12,Discapacitados,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,12,Entrada sin costo,0,Nacional
Chihuahua,3120049,Z.A.,Z.A. de Huapoca,2022,12,Profesores,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,1,Estudiantes nivel básico,4,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,1,Entrada dominical,94,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,1,Boleto pagado,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,1,Estudiantes nivel superior,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,1,Boleto pagado,57,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,1,Exposiciones temporales con costo adicional,51,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,1,Trabajadores INAH,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,1,"Tercera edad, pensionados y jubilados",2,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,1,Exposiciones temporales con costo adicional,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,1,Entrada sin costo,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,1,Profesores,4,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,1,Discapacitados,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,1,Entrada sin costo,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,2,Estudiantes nivel básico,62,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,2,Entrada dominical,582,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,2,Boleto pagado,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,2,Estudiantes nivel superior,35,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,2,Boleto pagado,34,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,2,Exposiciones temporales con costo adicional,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,2,Trabajadores INAH,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,2,"Tercera edad, pensionados y jubilados",13,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,2,Exposiciones temporales con costo adicional,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,2,Entrada sin costo,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,2,Profesores,5,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,2,Discapacitados,2,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,2,Entrada sin costo,272,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,3,Estudiantes nivel superior,432,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,3,Boleto pagado,42,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,3,Exposiciones temporales con costo adicional,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,3,Trabajadores INAH,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,3,"Tercera edad, pensionados y jubilados",465,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,3,Exposiciones temporales con costo adicional,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,3,Entrada sin costo,184,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,3,Profesores,132,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,3,Discapacitados,4,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,3,Entrada sin costo,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,3,Estudiantes nivel básico,361,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,3,Entrada dominical,829,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,3,Boleto pagado,25,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,4,Profesores,234,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,4,Discapacitados,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,4,Entrada sin costo,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,4,Estudiantes nivel básico,482,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,4,Entrada dominical,"1,587",Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,4,Boleto pagado,87,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,4,Estudiantes nivel superior,553,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,4,Boleto pagado,444,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,4,Exposiciones temporales con costo adicional,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,4,Trabajadores INAH,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,4,"Tercera edad, pensionados y jubilados",631,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,4,Exposiciones temporales con costo adicional,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,4,Entrada sin costo,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,5,Discapacitados,3,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,5,Entrada sin costo,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,5,Profesores,38,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,5,Entrada dominical,"1,197",Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,5,Boleto pagado,45,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,5,Estudiantes nivel básico,533,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,5,Boleto pagado,291,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,5,Exposiciones temporales con costo adicional,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,5,Estudiantes nivel superior,87,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,5,Exposiciones temporales con costo adicional,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,5,Entrada sin costo,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,5,Trabajadores INAH,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,5,"Tercera edad, pensionados y jubilados",104,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,6,Estudiantes nivel básico,582,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,6,Entrada dominical,409,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,6,Boleto pagado,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,6,Estudiantes nivel superior,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,6,Boleto pagado,315,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,6,Exposiciones temporales con costo adicional,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,6,Entrada sin costo,73,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,6,Trabajadores INAH,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,6,"Tercera edad, pensionados y jubilados",113,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,6,Exposiciones temporales con costo adicional,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,6,Profesores,78,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,6,Discapacitados,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,6,Entrada sin costo,712,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,7,Boleto pagado,214,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,7,Exposiciones temporales con costo adicional,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,7,Estudiantes nivel superior,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,7,Exposiciones temporales con costo adicional,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,7,Entrada sin costo,67,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,7,Trabajadores INAH,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,7,"Tercera edad, pensionados y jubilados",190,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,7,Entrada sin costo,348,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,7,Profesores,47,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,7,Discapacitados,1,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,7,Boleto pagado,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,7,Estudiantes nivel básico,203,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,7,Entrada dominical,390,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,8,Estudiantes nivel básico,221,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,8,Entrada dominical,"1,179",Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,8,Boleto pagado,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,8,Estudiantes nivel superior,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,8,Boleto pagado,170,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,8,Exposiciones temporales con costo adicional,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,8,Trabajadores INAH,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,8,"Tercera edad, pensionados y jubilados",172,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,8,Exposiciones temporales con costo adicional,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,8,Entrada sin costo,40,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,8,Profesores,70,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,8,Discapacitados,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,8,Entrada sin costo,219,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,9,Trabajadores INAH,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,9,"Tercera edad, pensionados y jubilados",142,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,9,Exposiciones temporales con costo adicional,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,9,Entrada sin costo,39,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,9,Profesores,35,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,9,Discapacitados,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,9,Entrada sin costo,"1,557",Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,9,Estudiantes nivel básico,42,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,9,Entrada dominical,"1,065",Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,9,Boleto pagado,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,9,Estudiantes nivel superior,197,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,9,Boleto pagado,107,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,9,Exposiciones temporales con costo adicional,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,10,Estudiantes nivel superior,53,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,10,Boleto pagado,254,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,10,Exposiciones temporales con costo adicional,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,10,Trabajadores INAH,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,10,"Tercera edad, pensionados y jubilados","1,108",Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,10,Exposiciones temporales con costo adicional,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,10,Entrada sin costo,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,10,Profesores,108,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,10,Discapacitados,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,10,Entrada sin costo,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,10,Estudiantes nivel básico,"1,018",Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,10,Entrada dominical,945,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,10,Boleto pagado,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,11,Trabajadores INAH,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,11,"Tercera edad, pensionados y jubilados",388,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,11,Exposiciones temporales con costo adicional,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,11,Entrada sin costo,24,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,11,Profesores,75,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,11,Discapacitados,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,11,Entrada sin costo,383,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,11,Estudiantes nivel básico,657,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,11,Entrada dominical,790,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,11,Boleto pagado,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,11,Estudiantes nivel superior,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,11,Boleto pagado,134,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,11,Exposiciones temporales con costo adicional,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,12,Trabajadores INAH,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,12,"Tercera edad, pensionados y jubilados",264,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,12,Exposiciones temporales con costo adicional,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,12,Entrada sin costo,0,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,12,Profesores,99,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,12,Discapacitados,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,12,Entrada sin costo,0,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,12,Estudiantes nivel básico,257,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,12,Entrada dominical,117,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,12,Boleto pagado,54,Extranjeros
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,12,Estudiantes nivel superior,406,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,12,Boleto pagado,153,Nacional
Chihuahua,3110028,Z.A.,Z.A. de Paquimé con Museo de las Culturas del Norte,2022,12,Exposiciones temporales con costo adicional,0,Extranjeros
Ciudad de México,2700100,M.- M.H,"Centro Comunitario Culhuacán, Ex Convento de San Juan Evangelista",2022,1,Estudiantes nivel superior,29,Nacional
Ciudad de México,2700100,M.- M.H,"Centro Comunitario Culhuacán, Ex Convento de San Juan Evangelista",2022,1,Boleto pagado,0,Nacional
